#------------------------------------------------------------------------------
#
# Copyright (c) Oracle Corporation 1998. All Rights Reserved.
#
#------------------------------------------------------------------------------
#
# Name:          Mapping table from UDC to ISO 10646(Unicode) Private Use 
#                Area(PUA) for
#                SIMPLIFIED CHINESE character sets of Oracle NLSRTL
#
# Created Date:  Tue Dec 22 15:38:02 1998

#
# Table Version: It is generated from NLSRTL Version 3.4.0.0.0 - Production.
#
# Table Owner:   Oracle Corporation
#
# Tables:        This file includes two tables
#
#                Table 1: Character sets which belong to SIMPLIFIED CHINESE language
#
#                Table 2: Mapping between PUA and UDC values of all character
#                         set which has PUA mapping (stated 'yes' in Table 1.)
#
# Table 1 format:
#                Columns separated by spaces:
#                    Column 1: (pos.  3-30) character set name
#                    Column 2: (pos. 32-35) character set id
#                    Column 3: (pos. 37-39) has PUA mapping (yes/no)?
#
#                The entries are in Oracle character set id order.
#
# Table 2 format:
#                Columns separated by spaces
#                   Column 1: (pos.  1-10) ISO 10646 code in hex
#                   Column 2: (pos. 12-21) value of 1st character set in hex
#                   Column 3: (pos. 23-32) value of 2nd character set in hex
#                     :
#                     :
#                   Column N: (pos. xx-xx) value of Nth character set in hex
#                The entries are in ISO 10646 code value order.
#
#------------------------------------------------------------------------------
# Table 1.
# CHARACTER SET NAME            ID  PUA?
# ---------------------------- ---- ---
# ZHS16CGB231280                850 no
# ZHS16MACCGB231280             851 no
# ZHS16GBK                      852 yes
# ZHS16DBCS                     853 yes
# ZHS16CGB231280FIXED          1850 no
# ZHS16GBKFIXED                1852 yes
# ZHS16DBCSFIXED               1853 yes
#------------------------------------------------------------------------------
# Table 2.
# PUA      ID:852     ID:853     ID:1852    ID:1853   
#--------- ---------- ---------- ---------- ----------
E3F7       FCEC       7B8D       FCEC       7B8D      
E3F8       FCED       7B8E       FCED       7B8E      
E3F9       FCEE       7B8F       FCEE       7B8F      
E3FA       FCEF       7B90       FCEF       7B90      
E3FB       FCF0       7B91       FCF0       7B91      
E3FC       FCF1       7B92       FCF1       7B92      
E3FD       FCF2       7B93       FCF2       7B93      
E3FE       FCF3       7B94       FCF3       7B94      
E3FF       FCF4       7B95       FCF4       7B95      
E400       FCF5       7B96       FCF5       7B96      
E401       FCF6       7B97       FCF6       7B97      
E402       FCF7       7B98       FCF7       7B98      
E403       FCF8       7B99       FCF8       7B99      
E404       FCF9       7B9A       FCF9       7B9A      
E405       FCFA       7B9B       FCFA       7B9B      
E406       FCFB       7B9C       FCFB       7B9C      
E407       FCFC       7B9D       FCFC       7B9D      
E408       FCFD       7B9E       FCFD       7B9E      
E409       FCFE       7B9F       FCFE       7B9F      
E40A       FDA1       7BA0       FDA1       7BA0      
E40B       FDA2       7BA1       FDA2       7BA1      
E40C       FDA3       7BA2       FDA3       7BA2      
E40D       FDA4       7BA3       FDA4       7BA3      
E40E       FDA5       7BA4       FDA5       7BA4      
E40F       FDA6       7BA5       FDA6       7BA5      
E410       FDA7       7BA6       FDA7       7BA6      
E411       FDA8       7BA7       FDA8       7BA7      
E412       FDA9       7BA8       FDA9       7BA8      
E413       FDAA       7BA9       FDAA       7BA9      
E414       FDAB       7BAA       FDAB       7BAA      
E415       FDAC       7BAB       FDAC       7BAB      
E416       FDAD       7BAC       FDAD       7BAC      
E417       FDAE       7BAD       FDAE       7BAD      
E418       FDAF       7BAE       FDAF       7BAE      
E419       FDB0       7BAF       FDB0       7BAF      
E41A       FDB1       7BB0       FDB1       7BB0      
E41B       FDB2       7BB1       FDB2       7BB1      
E41C       FDB3       7BB2       FDB3       7BB2      
E41D       FDB4       7BB3       FDB4       7BB3      
E41E       FDB5       7BB4       FDB5       7BB4      
E41F       FDB6       7BB5       FDB6       7BB5      
E420       FDB7       7BB6       FDB7       7BB6      
E421       FDB8       7BB7       FDB8       7BB7      
E422       FDB9       7BB8       FDB9       7BB8      
E423       FDBA       7BB9       FDBA       7BB9      
E424       FDBB       7BBA       FDBB       7BBA      
E425       FDBC       7BBB       FDBC       7BBB      
E426       FDBD       7BBC       FDBD       7BBC      
E427       FDBE       7BBD       FDBE       7BBD      
E428       FDBF       7BBE       FDBF       7BBE      
E429       FDC0       7BBF       FDC0       7BBF      
E42A       FDC1       7BC0       FDC1       7BC0      
E42B       FDC2       7BC1       FDC2       7BC1      
E42C       FDC3       7BC2       FDC3       7BC2      
E42D       FDC4       7BC3       FDC4       7BC3      
E42E       FDC5       7BC4       FDC5       7BC4      
E42F       FDC6       7BC5       FDC6       7BC5      
E430       FDC7       7BC6       FDC7       7BC6      
E431       FDC8       7BC7       FDC8       7BC7      
E432       FDC9       7BC8       FDC9       7BC8      
E433       FDCA       7BC9       FDCA       7BC9      
E434       FDCB       7BCA       FDCB       7BCA      
E435       FDCC       7BCB       FDCC       7BCB      
E436       FDCD       7BCC       FDCD       7BCC      
E437       FDCE       7BCD       FDCE       7BCD      
E438       FDCF       7BCE       FDCF       7BCE      
E439       FDD0       7BCF       FDD0       7BCF      
E43A       FDD1       7BD0       FDD1       7BD0      
E43B       FDD2       7BD1       FDD2       7BD1      
E43C       FDD3       7BD2       FDD3       7BD2      
E43D       FDD4       7BD3       FDD4       7BD3      
E43E       FDD5       7BD4       FDD5       7BD4      
E43F       FDD6       7BD5       FDD6       7BD5      
E440       FDD7       7BD6       FDD7       7BD6      
E441       FDD8       7BD7       FDD8       7BD7      
E442       FDD9       7BD8       FDD9       7BD8      
E443       FDDA       7BD9       FDDA       7BD9      
E444       FDDB       7BDA       FDDB       7BDA      
E445       FDDC       7BDB       FDDC       7BDB      
E446       FDDD       7BDC       FDDD       7BDC      
E447       FDDE       7BDD       FDDE       7BDD      
E448       FDDF       7BDE       FDDF       7BDE      
E449       FDE0       7BDF       FDE0       7BDF      
E44A       FDE1       7BE0       FDE1       7BE0      
E44B       FDE2       7BE1       FDE2       7BE1      
E44C       FDE3       7BE2       FDE3       7BE2      
E44D       FDE4       7BE3       FDE4       7BE3      
E44E       FDE5       7BE4       FDE5       7BE4      
E44F       FDE6       7BE5       FDE6       7BE5      
E450       FDE7       7BE6       FDE7       7BE6      
E451       FDE8       7BE7       FDE8       7BE7      
E452       FDE9       7BE8       FDE9       7BE8      
E453       FDEA       7BE9       FDEA       7BE9      
E454       FDEB       7BEA       FDEB       7BEA      
E455       FDEC       7BEB       FDEC       7BEB      
E456       FDED       7BEC       FDED       7BEC      
E457       FDEE       7BED       FDEE       7BED      
E458       FDEF       7BEE       FDEF       7BEE      
E459       FDF0       7BEF       FDF0       7BEF      
E45A       FDF1       7BF0       FDF1       7BF0      
E45B       FDF2       7BF1       FDF2       7BF1      
E45C       FDF3       7BF2       FDF3       7BF2      
E45D       FDF4       7BF3       FDF4       7BF3      
E45E       FDF5       7BF4       FDF5       7BF4      
E45F       FDF6       7BF5       FDF6       7BF5      
E460       FDF7       7BF6       FDF7       7BF6      
E461       FDF8       7BF7       FDF8       7BF7      
E462       FDF9       7BF8       FDF9       7BF8      
E463       FDFA       7BF9       FDFA       7BF9      
E464       FDFB       7BFA       FDFB       7BFA      
E465       FDFC       7BFB       FDFC       7BFB      
E466       FDFD       7BFC       FDFD       7BFC      
E467       FDFE       7BFD       FDFE       7BFD      
E468       FEA1       7C41       FEA1       7C41      
E469       FEA2       7C42       FEA2       7C42      
E46A       FEA3       7C43       FEA3       7C43      
E46B       FEA4       7C44       FEA4       7C44      
E46C       FEA5       7C45       FEA5       7C45      
E46D       FEA6       7C46       FEA6       7C46      
E46E       FEA7       7C47       FEA7       7C47      
E46F       FEA8       7C48       FEA8       7C48      
E470       FEA9       7C49       FEA9       7C49      
E471       FEAA       7C4A       FEAA       7C4A      
E472       FEAB       7C4B       FEAB       7C4B      
E473       FEAC       7BFE       FEAC       7BFE      
E474       FEAD       7C4D       FEAD       7C4D      
E475       FEAE       7C4E       FEAE       7C4E      
E476       FEAF       7C4F       FEAF       7C4F      
E477       FEB0       7C50       FEB0       7C50      
E478       FEB1       7C51       FEB1       7C51      
E479       FEB2       7C52       FEB2       7C52      
E47A       FEB3       7C53       FEB3       7C53      
E47B       FEB4       7C54       FEB4       7C54      
E47C       FEB5       7C55       FEB5       7C55      
E47D       FEB6       7C56       FEB6       7C56      
E47E       FEB7       7C57       FEB7       7C57      
E47F       FEB8       7C58       FEB8       7C58      
E480       FEB9       7C59       FEB9       7C59      
E481       FEBA       7C5A       FEBA       7C5A      
E482       FEBB       7C5B       FEBB       7C5B      
E483       FEBC       7C5C       FEBC       7C5C      
E484       FEBD       7C5D       FEBD       7C5D      
E485       FEBE       7C5E       FEBE       7C5E      
E486       FEBF       7C5F       FEBF       7C5F      
E487       FEC0       7C60       FEC0       7C60      
E488       FEC1       7C61       FEC1       7C61      
E489       FEC2       7C62       FEC2       7C62      
E48A       FEC3       7C63       FEC3       7C63      
E48B       FEC4       7C64       FEC4       7C64      
E48C       FEC5       7C65       FEC5       7C65      
E48D       FEC6       7C66       FEC6       7C66      
E48E       FEC7       7C67       FEC7       7C67      
E48F       FEC8       7C68       FEC8       7C68      
E490       FEC9       7C69       FEC9       7C69      
E491       FECA       7C6A       FECA       7C6A      
E492       FECB       7C6B       FECB       7C6B      
E493       FECC       7C6C       FECC       7C6C      
E494       FECD       7C6D       FECD       7C6D      
E495       FECE       7C6E       FECE       7C6E      
E496       FECF       7C6F       FECF       7C6F      
E497       FED0       7C70       FED0       7C70      
E498       FED1       7C71       FED1       7C71      
E499       FED2       7C72       FED2       7C72      
E49A       FED3       7C73       FED3       7C73      
E49B       FED4       7C74       FED4       7C74      
E49C       FED5       7C75       FED5       7C75      
E49D       FED6       7C76       FED6       7C76      
E49E       FED7       7C77       FED7       7C77      
E49F       FED8       7C78       FED8       7C78      
E4A0       FED9       7C79       FED9       7C79      
E4A1       FEDA       7C7A       FEDA       7C7A      
E4A2       FEDB       7C7B       FEDB       7C7B      
E4A3       FEDC       7C7C       FEDC       7C7C      
E4A4       FEDD       7C7D       FEDD       7C7D      
E4A5       FEDE       7C7E       FEDE       7C7E      
E4A6       FEDF       7C7F       FEDF       7C7F      
E4A7       FEE0       7C81       FEE0       7C81      
E4A8       FEE1       7C82       FEE1       7C82      
E4A9       FEE2       7C83       FEE2       7C83      
E4AA       FEE3       7C84       FEE3       7C84      
E4AB       FEE4       7C85       FEE4       7C85      
E4AC       FEE5       7C86       FEE5       7C86      
E4AD       FEE6       7C87       FEE6       7C87      
E4AE       FEE7       7C88       FEE7       7C88      
E4AF       FEE8       7C89       FEE8       7C89      
E4B0       FEE9       7C8A       FEE9       7C8A      
E4B1       FEEA       7C8B       FEEA       7C8B      
E4B2       FEEB       7C8C       FEEB       7C8C      
E4B3       FEEC       7C80       FEEC       7C80      
E4B4       FEED       7C8E       FEED       7C8E      
E4B5       FEEE       7C8F       FEEE       7C8F      
E4B6       FEEF       7C90       FEEF       7C90      
E4B7       FEF0       7C91       FEF0       7C91      
E4B8       FEF1       7C92       FEF1       7C92      
E4B9       FEF2       7C93       FEF2       7C93      
E4BA       FEF3       7C94       FEF3       7C94      
E4BB       FEF4       7C95       FEF4       7C95      
E4BC       FEF5       7C96       FEF5       7C96      
E4BD       FEF6       7C97       FEF6       7C97      
E4BE       FEF7       7C98       FEF7       7C98      
E4BF       FEF8       7C99       FEF8       7C99      
E4C0       FEF9       7C9A       FEF9       7C9A      
E4C1       FEFA       7C9B       FEFA       7C9B      
E4C2       FEFB       7C9C       FEFB       7C9C      
E4C3       FEFC       7C9D       FEFC       7C9D      
E4C4       FEFD       7C9E       FEFD       7C9E      
E4C5       FEFE       7C9F       FEFE       7C9F      
E4C6       A140       7CA0       A140       7CA0      
E4C7       A141       7CA1       A141       7CA1      
E4C8       A142       7CA2       A142       7CA2      
E4C9       A143       7CA3       A143       7CA3      
E4CA       A144       7CA4       A144       7CA4      
E4CB       A145       7CA5       A145       7CA5      
E4CC       A146       7CA6       A146       7CA6      
E4CD       A147       7CA7       A147       7CA7      
E4CE       A148       7CA8       A148       7CA8      
E4CF       A149       7CA9       A149       7CA9      
E4D0       A14A       7CAA       A14A       7CAA      
E4D1       A14B       7CAB       A14B       7CAB      
E4D2       A14C       7CAC       A14C       7CAC      
E4D3       A14D       7CAD       A14D       7CAD      
E4D4       A14E       7CAE       A14E       7CAE      
E4D5       A14F       7CAF       A14F       7CAF      
E4D6       A150       7CB0       A150       7CB0      
E4D7       A151       7CB1       A151       7CB1      
E4D8       A152       7CB2       A152       7CB2      
E4D9       A153       7CB3       A153       7CB3      
E4DA       A154       7CB4       A154       7CB4      
E4DB       A155       7CB5       A155       7CB5      
E4DC       A156       7CB6       A156       7CB6      
E4DD       A157       7CB7       A157       7CB7      
E4DE       A158       7CB8       A158       7CB8      
E4DF       A159       7CB9       A159       7CB9      
E4E0       A15A       7CBA       A15A       7CBA      
E4E1       A15B       7CBB       A15B       7CBB      
E4E2       A15C       7CBC       A15C       7CBC      
E4E3       A15D       7CBD       A15D       7CBD      
E4E4       A15E       7CBE       A15E       7CBE      
E4E5       A15F       7CBF       A15F       7CBF      
E4E6       A160       7CC0       A160       7CC0      
E4E7       A161       7CC1       A161       7CC1      
E4E8       A162       7CC2       A162       7CC2      
E4E9       A163       7CC3       A163       7CC3      
E4EA       A164       7CC4       A164       7CC4      
E4EB       A165       7CC5       A165       7CC5      
E4EC       A166       7CC6       A166       7CC6      
E4ED       A167       7CC7       A167       7CC7      
E4EE       A168       7CC8       A168       7CC8      
E4EF       A169       7CC9       A169       7CC9      
E4F0       A16A       7CCA       A16A       7CCA      
E4F1       A16B       7CCB       A16B       7CCB      
E4F2       A16C       7CCC       A16C       7CCC      
E4F3       A16D       7CCD       A16D       7CCD      
E4F4       A16E       7CCE       A16E       7CCE      
E4F5       A16F       7CCF       A16F       7CCF      
E4F6       A170       7CD0       A170       7CD0      
E4F7       A171       7CD1       A171       7CD1      
E4F8       A172       7CD2       A172       7CD2      
E4F9       A173       7CD3       A173       7CD3      
E4FA       A174       7CD4       A174       7CD4      
E4FB       A175       7CD5       A175       7CD5      
E4FC       A176       7CD6       A176       7CD6      
E4FD       A177       7CD7       A177       7CD7      
E4FE       A178       7CD8       A178       7CD8      
E4FF       A179       7CD9       A179       7CD9      
E500       A17A       7CDA       A17A       7CDA      
E501       A17B       7CDB       A17B       7CDB      
E502       A17C       7CDC       A17C       7CDC      
E503       A17D       7CDD       A17D       7CDD      
E504       A17E       7CDE       A17E       7CDE      
E505       A180       7CDF       A180       7CDF      
E506       A181       7CE0       A181       7CE0      
E507       A182       7CE1       A182       7CE1      
E508       A183       7CE2       A183       7CE2      
E509       A184       7CE3       A184       7CE3      
E50A       A185       7CE4       A185       7CE4      
E50B       A186       7CE5       A186       7CE5      
E50C       A187       7CE6       A187       7CE6      
E50D       A188       7CE7       A188       7CE7      
E50E       A189       7CE8       A189       7CE8      
E50F       A18A       7CE9       A18A       7CE9      
E510       A18B       7CEA       A18B       7CEA      
E511       A18C       7CEB       A18C       7CEB      
E512       A18D       7CEC       A18D       7CEC      
E513       A18E       7CED       A18E       7CED      
E514       A18F       7CEE       A18F       7CEE      
E515       A190       7CEF       A190       7CEF      
E516       A191       7CF0       A191       7CF0      
E517       A192       7CF1       A192       7CF1      
E518       A193       7CF2       A193       7CF2      
E519       A194       7CF3       A194       7CF3      
E51A       A195       7CF4       A195       7CF4      
E51B       A196       7CF5       A196       7CF5      
E51C       A197       7CF6       A197       7CF6      
E51D       A198       7CF7       A198       7CF7      
E51E       A199       7CF8       A199       7CF8      
E51F       A19A       7CF9       A19A       7CF9      
E520       A19B       7CFA       A19B       7CFA      
E521       A19C       7CFB       A19C       7CFB      
E522       A19D       7CFC       A19D       7CFC      
E523       A19E       7CFD       A19E       7CFD      
E524       A19F       7D41       A19F       7D41      
E525       A1A0       7D42       A1A0       7D42      
E526       A240       7D43       A240       7D43      
E527       A241       7D44       A241       7D44      
E528       A242       7D45       A242       7D45      
E529       A243       7D46       A243       7D46      
E52A       A244       7D47       A244       7D47      
E52B       A245       7D48       A245       7D48      
E52C       A246       7D49       A246       7D49      
E52D       A247       7D4A       A247       7D4A      
E52E       A248       7D4B       A248       7D4B      
E52F       A249       7D4C       A249       7D4C      
E530       A24A       7D4D       A24A       7D4D      
E531       A24B       7CFE       A24B       7CFE      
E532       A24C       7D4F       A24C       7D4F      
E533       A24D       7D50       A24D       7D50      
E534       A24E       7D51       A24E       7D51      
E535       A24F       7D52       A24F       7D52      
E536       A250       7D53       A250       7D53      
E537       A251       7D54       A251       7D54      
E538       A252       7D55       A252       7D55      
E539       A253       7D56       A253       7D56      
E53A       A254       7D57       A254       7D57      
E53B       A255       7D58       A255       7D58      
E53C       A256       7D59       A256       7D59      
E53D       A257       7D5A       A257       7D5A      
E53E       A258       7D5B       A258       7D5B      
E53F       A259       7D5C       A259       7D5C      
E540       A25A       7D5D       A25A       7D5D      
E541       A25B       7D5E       A25B       7D5E      
E542       A25C       7D5F       A25C       7D5F      
E543       A25D       7D60       A25D       7D60      
E544       A25E       7D61       A25E       7D61      
E545       A25F       7D62       A25F       7D62      
E546       A260       7D63       A260       7D63      
E547       A261       7D64       A261       7D64      
E548       A262       7D65       A262       7D65      
E549       A263       7D66       A263       7D66      
E54A       A264       7D67       A264       7D67      
E54B       A265       7D68       A265       7D68      
E54C       A266       7D69       A266       7D69      
E54D       A267       7D6A       A267       7D6A      
E54E       A268       7D6B       A268       7D6B      
E54F       A269       7D6C       A269       7D6C      
E550       A26A       7D6D       A26A       7D6D      
E551       A26B       7D6E       A26B       7D6E      
E552       A26C       7D6F       A26C       7D6F      
E553       A26D       7D70       A26D       7D70      
E554       A26E       7D71       A26E       7D71      
E555       A26F       7D72       A26F       7D72      
E556       A270       7D73       A270       7D73      
E557       A271       7D74       A271       7D74      
E558       A272       7D75       A272       7D75      
E559       A273       7D76       A273       7D76      
E55A       A274       7D77       A274       7D77      
E55B       A275       7D78       A275       7D78      
E55C       A276       7D79       A276       7D79      
E55D       A277       7D7A       A277       7D7A      
E55E       A278       7D7B       A278       7D7B      
E55F       A279       7D7C       A279       7D7C      
E560       A27A       7D7D       A27A       7D7D      
E561       A27B       7D7E       A27B       7D7E      
E562       A27C       7D7F       A27C       7D7F      
E563       A27D       7D81       A27D       7D81      
E564       A27E       7D82       A27E       7D82      
E565       A280       7D83       A280       7D83      
E566       A281       7D84       A281       7D84      
E567       A282       7D85       A282       7D85      
E568       A283       7D86       A283       7D86      
E569       A284       7D87       A284       7D87      
E56A       A285       7D88       A285       7D88      
E56B       A286       7D89       A286       7D89      
E56C       A287       7D8A       A287       7D8A      
E56D       A288       7D8B       A288       7D8B      
E56E       A289       7D8C       A289       7D8C      
E56F       A28A       7D8D       A28A       7D8D      
E570       A28B       7D8E       A28B       7D8E      
E571       A28C       7D80       A28C       7D80      
E572       A28D       7D90       A28D       7D90      
E573       A28E       7D91       A28E       7D91      
E574       A28F       7D92       A28F       7D92      
E575       A290       7D93       A290       7D93      
E576       A291       7D94       A291       7D94      
E577       A292       7D95       A292       7D95      
E578       A293       7D96       A293       7D96      
E579       A294       7D97       A294       7D97      
E57A       A295       7D98       A295       7D98      
E57B       A296       7D99       A296       7D99      
E57C       A297       7D9A       A297       7D9A      
E57D       A298       7D9B       A298       7D9B      
E57E       A299       7D9C       A299       7D9C      
E57F       A29A       7D9D       A29A       7D9D      
E580       A29B       7D9E       A29B       7D9E      
E581       A29C       7D9F       A29C       7D9F      
E582       A29D       7DA0       A29D       7DA0      
E583       A29E       7DA1       A29E       7DA1      
E584       A29F       7DA2       A29F       7DA2      
E585       A2A0       7DA3       A2A0       7DA3      
E586       A340       7DA4       A2AB       7DA4      
E587       A341       7DA5       A2AC       7DA5      
E588       A342       7DA6       A2AD       7DA6      
E589       A343       7DA7       A2AE       7DA7      
E58A       A344       7DA8       A2AF       7DA8      
E58B       A345       7DA9       A2B0       7DA9      
E58C       A346       7DAA       A2E3       7DAA      
E58D       A347       7DAB       A2E4       7DAB      
E58E       A348       7DAC       A2EF       7DAC      
E58F       A349       7DAD       A2F0       7DAD      
E590       A34A       7DAE       A2FD       7DAE      
E591       A34B       7DAF       A2FE       7DAF      
E592       A34C       7DB0       A340       7DB0      
E593       A34D       7DB1       A341       7DB1      
E594       A34E       7DB2       A342       7DB2      
E595       A34F       7DB3       A343       7DB3      
E596       A350       7DB4       A344       7DB4      
E597       A351       7DB5       A345       7DB5      
E598       A352       7DB6       A346       7DB6      
E599       A353       7DB7       A347       7DB7      
E59A       A354       7DB8       A348       7DB8      
E59B       A355       7DB9       A349       7DB9      
E59C       A356       7DBA       A34A       7DBA      
E59D       A357       7DBB       A34B       7DBB      
E59E       A358       7DBC       A34C       7DBC      
E59F       A359       7DBD       A34D       7DBD      
E5A0       A35A       7DBE       A34E       7DBE      
E5A1       A35B       7DBF       A34F       7DBF      
E5A2       A35C       7DC0       A350       7DC0      
E5A3       A35D       7DC1       A351       7DC1      
E5A4       A35E       7DC2       A352       7DC2      
E5A5       A35F       7DC3       A353       7DC3      
E5A6       A360       7DC4       A354       7DC4      
E5A7       A361       7DC5       A355       7DC5      
E5A8       A362       7DC6       A356       7DC6      
E5A9       A363       7DC7       A357       7DC7      
E5AA       A364       7DC8       A358       7DC8      
E5AB       A365       7DC9       A359       7DC9      
E5AC       A366       7DCA       A35A       7DCA      
E5AD       A367       7DCB       A35B       7DCB      
E5AE       A368       7DCC       A35C       7DCC      
E5AF       A369       7DCD       A35D       7DCD      
E5B0       A36A       7DCE       A35E       7DCE      
E5B1       A36B       7DCF       A35F       7DCF      
E5B2       A36C       7DD0       A360       7DD0      
E5B3       A36D       7DD1       A361       7DD1      
E5B4       A36E       7DD2       A362       7DD2      
E5B5       A36F       7DD3       A363       7DD3      
E5B6       A370       7DD4       A364       7DD4      
E5B7       A371       7DD5       A365       7DD5      
E5B8       A372       7DD6       A366       7DD6      
E5B9       A373       7DD7       A367       7DD7      
E5BA       A374       7DD8       A368       7DD8      
E5BB       A375       7DD9       A369       7DD9      
E5BC       A376       7DDA       A36A       7DDA      
E5BD       A377       7DDB       A36B       7DDB      
E5BE       A378       7DDC       A36C       7DDC      
E5BF       A379       7DDD       A36D       7DDD      
E5C0       A37A       7DDE       A36E       7DDE      
E5C1       A37B       7DDF       A36F       7DDF      
E5C2       A37C       7DE0       A370       7DE0      
E5C3       A37D       7DE1       A371       7DE1      
E5C4       A37E       7DE2       A372       7DE2      
E5C5       A380       7DE3       A373       7DE3      
E5C6       A381       7DE4       A374       7DE4      
E5C7       A382       7DE5       A375       7DE5      
E5C8       A383       7DE6       A376       7DE6      
E5C9       A384       7DE7       A377       7DE7      
E5CA       A385       7DE8       A378       7DE8      
E5CB       A386       7DE9       A379       7DE9      
E5CC       A387       7DEA       A37A       7DEA      
E5CD       A388       7DEB       A37B       7DEB      
E5CE       A389       7DEC       A37C       7DEC      
E5CF       A38A       7DED       A37D       7DED      
E5D0       A38B       7DEE       A37E       7DEE      
E5D1       A38C       7DEF       A380       7DEF      
E5D2       A38D       7DF0       A381       7DF0      
E5D3       A38E       7DF1       A382       7DF1      
E5D4       A38F       7DF2       A383       7DF2      
E5D5       A390       7DF3       A384       7DF3      
E5D6       A391       7DF4       A385       7DF4      
E5D7       A392       7DF5       A386       7DF5      
E5D8       A393       7DF6       A387       7DF6      
E5D9       A394       7DF7       A388       7DF7      
E5DA       A395       7DF8       A389       7DF8      
E5DB       A396       7DF9       A38A       7DF9      
E5DC       A397       7DFA       A38B       7DFA      
E5DD       A398       7DFB       A38C       7DFB      
E5DE       A399       7DFC       A38D       7DFC      
E5DF       A39A       7DFD       A38E       7DFD      
E5E0       A39B       7E41       A38F       7E41      
E5E1       A39C       7E42       A390       7E42      
E5E2       A39D       7E43       A391       7E43      
E5E3       A39E       7E44       A392       7E44      
E5E4       A39F       7E45       A393       7E45      
E5E5       A3A0       7E46       A394       7E46      
E5E6       A440       7E47       A395       7E47      
E5E7       A441       7E48       A396       7E48      
E5E8       A442       7E49       A397       7E49      
E5E9       A443       7E4A       A398       7E4A      
E5EA       A444       7E4B       A399       7E4B      
E5EB       A445       7E4C       A39A       7E4C      
E5EC       A446       7E4D       A39B       7E4D      
E5ED       A447       7E4E       A39C       7E4E      
E5EE       A448       7E4F       A39D       7E4F      
E5EF       A449       7DFE       A39E       7DFE      
E5F0       A44A       7E51       A39F       7E51      
E5F1       A44B       7E52       A3A0       7E52      
E5F2       A44C       7E53       A440       7E53      
E5F3       A44D       7E54       A441       7E54      
E5F4       A44E       7E55       A442       7E55      
E5F5       A44F       7E56       A443       7E56      
E5F6       A450       7E57       A444       7E57      
E5F7       A451       7E58       A445       7E58      
E5F8       A452       7E59       A446       7E59      
E5F9       A453       7E5A       A447       7E5A      
E5FA       A454       7E5B       A448       7E5B      
E5FB       A455       7E5C       A449       7E5C      
E5FC       A456       7E5D       A44A       7E5D      
E5FD       A457       7E5E       A44B       7E5E      
E5FE       A458       7E5F       A44C       7E5F      
E5FF       A459       7E60       A44D       7E60      
E600       A45A       7E61       A44E       7E61      
E601       A45B       7E62       A44F       7E62      
E602       A45C       7E63       A450       7E63      
E603       A45D       7E64       A451       7E64      
E604       A45E       7E65       A452       7E65      
E605       A45F       7E66       A453       7E66      
E606       A460       7E67       A454       7E67      
E607       A461       7E68       A455       7E68      
E608       A462       7E69       A456       7E69      
E609       A463       7E6A       A457       7E6A      
E60A       A464       7E6B       A458       7E6B      
E60B       A465       7E6C       A459       7E6C      
E60C       A466       7E6D       A45A       7E6D      
E60D       A467       7E6E       A45B       7E6E      
E60E       A468       7E6F       A45C       7E6F      
E60F       A469       7E70       A45D       7E70      
E610       A46A       7E71       A45E       7E71      
E611       A46B       7E72       A45F       7E72      
E612       A46C       7E73       A460       7E73      
E613       A46D       7E74       A461       7E74      
E614       A46E       7E75       A462       7E75      
E615       A46F       7E76       A463       7E76      
E616       A470       7E77       A464       7E77      
E617       A471       7E78       A465       7E78      
E618       A472       7E79       A466       7E79      
E619       A473       7E7A       A467       7E7A      
E61A       A474       7E7B       A468       7E7B      
E61B       A475       7E7C       A469       7E7C      
E61C       A476       7E7D       A46A       7E7D      
E61D       A477       7E7E       A46B       7E7E      
E61E       A478       7E7F       A46C       7E7F      
E61F       A479       7E81       A46D       7E81      
E620       A47A       7E82       A46E       7E82      
E621       A47B       7E83       A46F       7E83      
E622       A47C       7E84       A470       7E84      
E623       A47D       7E85       A471       7E85      
E624       A47E       7E86       A472       7E86      
E625       A480       7E87       A473       7E87      
E626       A481       7E88       A474       7E88      
E627       A482       7E89       A475       7E89      
E628       A483       7E8A       A476       7E8A      
E629       A484       7E8B       A477       7E8B      
E62A       A485       7E8C       A478       7E8C      
E62B       A486       7E8D       A479       7E8D      
E62C       A487       7E8E       A47A       7E8E      
E62D       A488       7E8F       A47B       7E8F      
E62E       A489       7E90       A47C       7E90      
E62F       A48A       7E80       A47D       7E80      
E630       A48B       7E92       A47E       7E92      
E631       A48C       7E93       A480       7E93      
E632       A48D       7E94       A481       7E94      
E633       A48E       7E95       A482       7E95      
E634       A48F       7E96       A483       7E96      
E635       A490       7E97       A484       7E97      
E636       A491       7E98       A485       7E98      
E637       A492       7E99       A486       7E99      
E638       A493       7E9A       A487       7E9A      
E639       A494       7E9B       A488       7E9B      
E63A       A495       7E9C       A489       7E9C      
E63B       A496       7E9D       A48A       7E9D      
E63C       A497       7E9E       A48B       7E9E      
E63D       A498       7E9F       A48C       7E9F      
E63E       A499       7EA0       A48D       7EA0      
E63F       A49A       7EA1       A48E       7EA1      
E640       A49B       7EA2       A48F       7EA2      
E641       A49C       7EA3       A490       7EA3      
E642       A49D       7EA4       A491       7EA4      
E643       A49E       7EA5       A492       7EA5      
E644       A49F       7EA6       A493       7EA6      
E645       A4A0       7EA7       A494       7EA7      
E646       A540       7EA8       A495       7EA8      
E647       A541       7EA9       A496       7EA9      
